fileName,rms_mean,rms_std,decreaseslope_mean,fluctuation_max,eventdensity_mean,zerocross_mean,zerocross_std,rolloff_mean,rolloff_std,brightness_mean,brightness_std,centroid_mean,centroid_std,spread_mean,spread_std,skewness_mean,skewness_std,kurtosis_mean,kurtosis_std,flatness_mean,flatness_std,entropy_mean,entropy_std,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,flux_mean,flux_std,lowenergy,novelty_mean,novelty_std,pitch_mean,pitch_std,chromagram_center_mean_1,chromagram_center_mean_2,chromagram_center_mean_3,chromagram_center_mean_4,chromagram_center_mean_5,chromagram_center_mean_6,chromagram_center_mean_7,chromagram_center_mean_8,chromagram_center_mean_9,chromagram_center_mean_10,chromagram_center_mean_11,chromagram_center_mean_12,chromagram_center_std_1,chromagram_center_std_2,chromagram_center_std_3,chromagram_center_std_4,chromagram_center_std_5,chromagram_center_std_6,chromagram_center_std_7,chromagram_center_std_8,chromagram_center_std_9,chromagram_center_std_10,chromagram_center_std_11,chromagram_center_std_12,key_mean,key_std,mode_mean,mode_std,hcdf_mean,hcdf_std,inharmonicity_mean,inharmonicity_std,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_mean_12,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11,chromagram_std_12,loudness_mean,loudness_std,energy_mean,energy_std,perceptual_sharp_mean,perceptual_sharp_std,spectral_slope_mean,spectral_slope_std,spectral_var_mean,spectral_var_std
mix_between_human_nature_quiet_1-12_1-12_1-12.wav,0.005866543,0.009375291,0.116558095,0.03883847,0.26041231,0.145765613,0.330552832,0.328017228,0.302840161,0.53465359,0.499208974,0.267389838,0.483584376,0.490381363,0.281787455,0.26381907,0.122854838,0.055668497,0.046577677,0.354427736,0.31206853,0.6963033,0.324205615,0.50509525,0.621371759,0.607352684,0.322111775,0.572699311,0.451542081,0.493358675,0.750321727,0.477105218,0.497061713,0.375373338,0.548300642,0.541967622,0.176663764,0.100241921,0.229499103,0.377785551,0.389756005,0.412904325,0.320162572,0.311977786,0.283016607,0.318191151,0.221042549,0.232816274,0.269856269,0.007626914,0.012670361,0.665599619,0.144192139,0.185522915,0.278911913,0.560956386,0.485180546,0.406716899,0.358041927,0.303001946,0.332054621,0.314064128,0.43218649,0.470168484,0.628359959,0.524818159,0.48883297,0.509256175,0.743198152,0.720942698,0.716358511,0.794133152,0.74597053,0.766392631,0.844300747,0.833531056,0.588582472,0.828438511,0.727251609,0.762208538,0.507031166,0.784388921,0.389943766,0.682629428,0.452516729,0.425174309,0.779727876,0.307620577,0.51290733,0.460189961,0.441151584,0.445957177,0.46869011,0.425160994,0.464737365,0.511141934,0.603083454,0.592253433,0.540598042,0.522870532,0.834496658,0.802046459,0.71171855,0.754392339,0.745902951,0.744033264,0.682223648,0.794920372,0.752847584,0.870401786,0.857322898,0.787852237,0.062457891,0.075156545,0.005859251,0.009407158,0.315554017,0.267741352,0.252265861,0.291666667,0.534573567,0.416175524
mix_between_human_nature_quiet_1-12_1-12_1-6.wav,0.008547785,0.010125203,0.133519,0.036644206,0.785507132,0.114419149,0.343162316,0.268187054,0.21393218,0.451431722,0.482975153,0.207914852,0.261997902,0.445721795,0.237504842,0.284718581,0.112799472,0.065939172,0.04166906,0.298954016,0.272186742,0.636018422,0.344166519,0.517401323,0.629042752,0.622072623,0.363176004,0.554052637,0.456825767,0.516537616,0.751413097,0.502574479,0.505218471,0.383389632,0.557324922,0.55003347,0.191111183,0.091930003,0.224636972,0.343646352,0.374989268,0.396219983,0.313241046,0.325194735,0.26603813,0.29836088,0.217045946,0.221093876,0.25942586,0.011155484,0.015237958,0.580659826,0.152188341,0.259679599,0.249809528,0.66770335,0.495326562,0.425123308,0.373486628,0.296773354,0.341903167,0.308773156,0.420325426,0.439442743,0.604844399,0.543153308,0.501203881,0.516486711,0.74174978,0.72177105,0.723942712,0.797974758,0.75429323,0.77022253,0.837815428,0.868429671,0.60409485,0.851679108,0.731597839,0.758488595,0.514569244,0.780670153,0.389543775,0.687310237,0.458270239,0.417173544,0.754117661,0.370862459,0.535250648,0.491992545,0.471915868,0.459197718,0.496530365,0.440450422,0.475841871,0.50745527,0.603312788,0.628442694,0.567853621,0.548746329,0.830856323,0.794656469,0.708344807,0.738509465,0.748964361,0.734270888,0.663556285,0.776981825,0.722513146,0.845085331,0.839571012,0.76433575,0.071267604,0.096577923,0.008542324,0.010180904,0.295036326,0.282745528,0.217522659,0.306818182,0.462055054,0.395410785
mix_between_human_nature_quiet_1-12_1-6_1-12.wav,0.009254545,0.01986931,0.116529364,0.039941872,0.15309247,0.178939763,0.305834489,0.281266523,0.136989638,0.571751737,0.411970804,0.234240701,0.057868015,0.400777819,0.258960031,0.274654331,0.118430336,0.066572021,0.053989628,0.31284347,0.278520355,0.711401208,0.303299888,0.498142667,0.613345431,0.600649881,0.294571111,0.577830205,0.440854075,0.479946388,0.747293174,0.463397624,0.49123612,0.365131134,0.539338505,0.534629007,0.178824427,0.096316587,0.213781476,0.375932836,0.423667989,0.417752443,0.325861753,0.310244173,0.299365113,0.330544434,0.224691621,0.23195749,0.280694234,0.011579772,0.025402409,0.798674317,0.110693814,0.107115211,0.271312048,0.475755892,0.481268348,0.400638229,0.354995767,0.311185022,0.330977551,0.314850287,0.438436421,0.481755676,0.64117286,0.516616887,0.480313201,0.495019166,0.752365063,0.701013514,0.706399458,0.770401672,0.734618154,0.753681326,0.85357286,0.835532541,0.591859919,0.838413016,0.712054792,0.762635936,0.498157226,0.782736135,0.39428484,0.659079408,0.444109151,0.420588505,0.817014407,0.273770044,0.50164188,0.444241762,0.425681839,0.440300228,0.454712223,0.413939776,0.459863249,0.509314915,0.607501148,0.580411103,0.525738734,0.503131085,0.840537503,0.801736389,0.715836502,0.757166318,0.747668088,0.74978069,0.694981371,0.808477888,0.764080552,0.870314788,0.860829141,0.791665721,0.084016192,0.09619078,0.009241989,0.019910596,0.317278882,0.262324381,0.244712991,0.284090909,0.56366841,0.366481549
mix_between_human_nature_quiet_1-12_1-6_1-6.wav,0.011441038,0.019287762,0.11245913,0.039298006,0.218250653,0.150258393,0.334516098,0.258930981,0.134214895,0.518332082,0.452331955,0.20976965,0.08004284,0.385404933,0.23408208,0.282765356,0.103658549,0.070540904,0.048209287,0.282513725,0.25002497,0.674327457,0.300112602,0.50408216,0.61822348,0.60922364,0.314517587,0.574296599,0.448108086,0.495690807,0.752122488,0.476928707,0.498808928,0.372936686,0.549286028,0.544302045,0.180619605,0.09131814,0.230282265,0.370309909,0.394735487,0.419551549,0.321446033,0.319579013,0.280189421,0.32005612,0.218631554,0.231764264,0.270973273,0.014608863,0.025722934,0.687341003,0.106313986,0.084377501,0.286390762,0.564394595,0.476090629,0.407213231,0.361211589,0.304428247,0.327429124,0.316971667,0.434741686,0.470174115,0.63357213,0.529034752,0.488634985,0.50148668,0.739916398,0.708679834,0.704675775,0.781560623,0.739804247,0.756768357,0.826857476,0.841900901,0.586636895,0.827720347,0.722320887,0.766909914,0.512565451,0.784672994,0.378491094,0.709351888,0.450471642,0.430599218,0.781354307,0.306463713,0.50471617,0.456103886,0.439275839,0.442288359,0.461158224,0.42229358,0.463306918,0.507574897,0.60584753,0.593690227,0.538499899,0.513918683,0.83027598,0.799333351,0.712413145,0.753361302,0.743641368,0.747003226,0.680752579,0.799331005,0.755370932,0.868632824,0.857053187,0.790871245,0.089761712,0.111229506,0.01142897,0.019353704,0.304434613,0.277414279,0.225075529,0.299242424,0.521407996,0.398158288
mix_between_human_nature_quiet_1-6_1-12_1-12.wav,0.006726029,0.009463632,0.1312684,0.038250695,0.482714781,0.137112351,0.331582428,0.337846583,0.305040945,0.518499805,0.52404374,0.261738044,0.462916039,0.487461381,0.262413691,0.258586482,0.125257011,0.053189615,0.042442734,0.35320838,0.299883081,0.68407247,0.338611192,0.50592956,0.629601498,0.603435915,0.332580286,0.569763378,0.460476899,0.493340218,0.749203072,0.477376442,0.492478171,0.374291894,0.545175657,0.539561061,0.194056564,0.134035563,0.22939033,0.377267309,0.378474905,0.408075146,0.314830094,0.315400561,0.285720871,0.310252199,0.222085141,0.229424078,0.275290346,0.00889381,0.013719538,0.619761339,0.164577765,0.207912933,0.279582041,0.579604489,0.497125274,0.414793784,0.359219012,0.303423944,0.335359601,0.313415235,0.428428204,0.462879539,0.621568341,0.521297305,0.488385906,0.510152423,0.738541361,0.712691658,0.722908503,0.783739197,0.730269677,0.769743793,0.854673816,0.853382145,0.590919774,0.836218625,0.718724007,0.748436832,0.508355101,0.789502227,0.377644055,0.733223044,0.458015739,0.448786323,0.765721152,0.33356938,0.523307812,0.468622701,0.442728447,0.44691025,0.470434458,0.424281102,0.463232746,0.507031141,0.594791225,0.591624835,0.541986667,0.52547977,0.837424753,0.793881295,0.709337084,0.747469664,0.738621759,0.746288235,0.676390097,0.786454325,0.756646172,0.861498978,0.853718579,0.781519129,0.065148357,0.081800855,0.00671831,0.009506452,0.317655521,0.266314516,0.249244713,0.287878788,0.511560007,0.411253705
mix_between_human_nature_quiet_1-6_1-12_1-6.wav,0.009184304,0.010225429,0.138499051,0.035880343,0.862163578,0.112621373,0.34311243,0.281311669,0.228613906,0.446567766,0.488448482,0.209683979,0.259122592,0.4494106,0.225568021,0.277203804,0.119703523,0.062041496,0.039934804,0.304462145,0.260741585,0.633822363,0.344555212,0.518712382,0.634277981,0.616888151,0.36890032,0.552521757,0.464489927,0.515781332,0.750458148,0.503181505,0.501501585,0.380390328,0.555102218,0.547212275,0.189181635,0.113655832,0.234807201,0.345745232,0.358934734,0.394383001,0.31029214,0.326320843,0.281003774,0.297419841,0.2142657,0.231538833,0.264376908,0.012073282,0.015955065,0.57638457,0.183242265,0.359788499,0.242117304,0.648216757,0.495326562,0.430945447,0.374072942,0.295712876,0.348828134,0.308361358,0.416813674,0.435202496,0.602825228,0.536181876,0.500775976,0.523172231,0.750513347,0.724970764,0.73876638,0.802764293,0.764665417,0.776825806,0.843767471,0.863553327,0.594758696,0.866341631,0.730234022,0.745840786,0.485967486,0.775040351,0.390561399,0.710198521,0.467314065,0.431145612,0.751059001,0.381295267,0.537032695,0.49770471,0.473101091,0.460724684,0.500157684,0.439363496,0.472027346,0.504170986,0.59811053,0.623806787,0.568978711,0.556027441,0.830355117,0.791090669,0.704350889,0.734655351,0.750012411,0.735068378,0.658889444,0.768101356,0.725796211,0.840213435,0.837462363,0.756481788,0.073243965,0.100376291,0.00917552,0.010306146,0.298668588,0.274646387,0.219033233,0.306818182,0.473475511,0.402284415
mix_between_human_nature_quiet_1-6_1-6_1-12.wav,0.009949544,0.019501683,0.11966105,0.039763378,0.156925904,0.169764782,0.311359052,0.287914056,0.154826755,0.558899991,0.436917272,0.231964034,0.067700841,0.403470438,0.253893166,0.270367515,0.122161971,0.06410649,0.052273757,0.312002534,0.274160855,0.703394742,0.302935114,0.499990068,0.617814874,0.598808067,0.302175726,0.578480305,0.446049298,0.479685797,0.745478771,0.460900637,0.488353447,0.364233209,0.537332617,0.5328197,0.176131661,0.106605292,0.216294121,0.386401327,0.402376414,0.423358079,0.324853319,0.315148668,0.292481531,0.32818328,0.223833654,0.232075573,0.279999879,0.012686739,0.025371172,0.726630957,0.128621646,0.120970387,0.270555152,0.494656915,0.486668337,0.398771254,0.3514556,0.309876552,0.331589858,0.316516194,0.438566263,0.480182899,0.63678085,0.513665273,0.481315902,0.502588822,0.757425198,0.71425091,0.706533522,0.77530762,0.733014207,0.751452721,0.857082157,0.830856344,0.592029667,0.8306728,0.715426867,0.761527868,0.493732184,0.78454387,0.375155879,0.685373686,0.4473722,0.419281063,0.803541735,0.269030408,0.507519506,0.445836582,0.425960108,0.441857939,0.457692632,0.417273016,0.460912244,0.509151788,0.603167945,0.578098762,0.52740103,0.511257879,0.841988361,0.801555515,0.712338724,0.755570667,0.74284154,0.747525719,0.693282032,0.805784145,0.760987416,0.866602868,0.861049813,0.788964503,0.085933138,0.100579229,0.009935839,0.019554522,0.31757848,0.263266308,0.243202417,0.291666667,0.555385984,0.385711354
mix_between_human_nature_quiet_1-6_1-6_1-6.wav,0.011997006,0.019048487,0.120446366,0.039178319,0.26041231,0.144801924,0.332711172,0.2656865,0.146592805,0.511874762,0.46007653,0.209946429,0.081984374,0.389565463,0.233351466,0.278129016,0.108385521,0.067784315,0.047245641,0.284391814,0.244525655,0.67072836,0.297947878,0.505125047,0.621280103,0.608439704,0.320669401,0.573188634,0.451642607,0.493507207,0.751776888,0.475189427,0.494415401,0.374972523,0.549868313,0.544498314,0.18124308,0.099225288,0.229238049,0.38514459,0.387850066,0.409154609,0.319490282,0.314467077,0.279789928,0.321082709,0.22174847,0.229005421,0.27070157,0.015450278,0.02589542,0.665599619,0.134883328,0.170723067,0.281118,0.557625542,0.485150995,0.411837605,0.354775501,0.303169786,0.329229158,0.314307463,0.436229661,0.472468803,0.6266613,0.529301803,0.485518307,0.503709131,0.732857876,0.711587188,0.70519288,0.788894599,0.727578611,0.761489699,0.841858001,0.841627971,0.588073227,0.841904093,0.724329144,0.769822551,0.494173495,0.793401769,0.36286205,0.663662904,0.454307316,0.429545459,0.775042785,0.315501273,0.510479162,0.460731991,0.434844133,0.442892997,0.463145163,0.422438503,0.465892318,0.510576428,0.600307307,0.595362746,0.536726107,0.517260156,0.833283213,0.802279011,0.711197605,0.755276085,0.740910921,0.744225761,0.684075167,0.795364395,0.745223276,0.869009816,0.856611842,0.785128319,0.09120595,0.114121598,0.011982333,0.019131597,0.305519679,0.269001006,0.225075529,0.295454545,0.534612364,0.417276903
mix_between_human_nature_society_1-12_1-12_1-12.wav,0.005925507,0.009288138,0.102470297,0.036799254,0.195254127,0.184572353,0.291931733,0.356690039,0.274425941,0.596427927,0.410034661,0.278243749,0.496016687,0.424702199,0.183072061,0.253179131,0.074779707,0.053346269,0.026298224,0.374918534,0.222927915,0.783230647,0.200343964,0.496811744,0.585085966,0.533318762,0.453718893,0.485267904,0.499948932,0.487796186,0.74171809,0.517531428,0.496806815,0.411341444,0.547480185,0.57677925,0.193648081,0.128905331,0.186164138,0.260585095,0.269939388,0.312930839,0.247005256,0.270652594,0.251932934,0.289497998,0.191958574,0.206054425,0.25411254,0.007028973,0.011950809,0.702616504,0.099241968,0.061213378,0.267815878,0.51797031,0.593780313,0.491430377,0.378789557,0.283396131,0.314784623,0.339085186,0.467437681,0.489106564,0.517829379,0.420331002,0.457059466,0.505441069,0.782982546,0.790962838,0.772550552,0.76626072,0.817666935,0.786549128,0.859920559,0.84757784,0.621983704,0.85447197,0.776663744,0.762240198,0.468004914,0.743250048,0.458277452,0.810432075,0.432038597,0.332872801,0.894573305,0.166118617,0.655658622,0.60187876,0.518850725,0.49374405,0.523561982,0.500283118,0.567750734,0.586136711,0.558749599,0.591018687,0.580675602,0.584759991,0.759711517,0.73698354,0.659648783,0.676205392,0.724831622,0.706386244,0.606260668,0.714522527,0.674895132,0.740368582,0.77454615,0.690245198,0.081320824,0.065640012,0.005919036,0.009317599,0.331815462,0.253737732,0.261329305,0.28030303,0.544845822,0.265897586
mix_between_human_nature_society_1-12_1-12_1-6.wav,0.008812478,0.009318641,0.098352178,0.037581494,0.793174,0.179554525,0.299888366,0.346359563,0.25634821,0.581815094,0.386242433,0.258409621,0.481664348,0.368578221,0.112626432,0.248645592,0.080994409,0.05356612,0.021967181,0.322177855,0.148563774,0.788400537,0.142781454,0.504012634,0.57573586,0.508608731,0.50609968,0.448446402,0.520437895,0.499103973,0.734251297,0.544902273,0.488464676,0.430688292,0.54954738,0.584202351,0.207063541,0.132510613,0.181508675,0.218555659,0.210134103,0.262082418,0.206102555,0.24223319,0.231773874,0.267426342,0.1765369,0.192389029,0.24060282,0.009867702,0.011828846,0.633046432,0.279779321,0.402233098,0.270662888,0.508822633,0.613835945,0.522895702,0.398437514,0.27102321,0.305002471,0.352619593,0.458599682,0.479265024,0.473732673,0.394829052,0.474424724,0.521852083,0.79926298,0.800009745,0.795398918,0.773095786,0.814263004,0.783544638,0.856841323,0.825543312,0.611132874,0.846771652,0.784921581,0.780190904,0.471332642,0.802672865,0.467277241,0.800700662,0.423431055,0.252650497,0.918338613,0.119612696,0.70389893,0.651922748,0.563301765,0.510048771,0.547012487,0.535044052,0.585827344,0.595924312,0.540970191,0.606531578,0.622932392,0.627961948,0.653482323,0.687424098,0.601699772,0.64416961,0.684536844,0.64943447,0.548381697,0.655349002,0.633870381,0.641306712,0.704421298,0.62128469,0.107144261,0.080623476,0.008802494,0.009405902,0.327091062,0.259404476,0.246223565,0.284090909,0.517551394,0.199257116
mix_between_human_nature_society_1-12_1-6_1-12.wav,0.009271461,0.019913679,0.116031359,0.036493159,0.15309247,0.199233713,0.291908824,0.307705485,0.122962789,0.603744827,0.358101328,0.243145215,0.043531122,0.378285346,0.203873785,0.261793883,0.084680321,0.060717941,0.037469771,0.326943157,0.231811425,0.758738486,0.25215381,0.491676764,0.593507212,0.557897651,0.38603851,0.52558107,0.473223692,0.478657936,0.746915742,0.483072154,0.49578722,0.388278564,0.54298728,0.56080743,0.181339826,0.103800137,0.186990809,0.331325145,0.310273185,0.357889554,0.2847757,0.305739742,0.262919007,0.312202717,0.214613231,0.217486984,0.271426113,0.011107147,0.025315487,0.853239772,0.090281401,0.044137135,0.262210623,0.450832684,0.559200087,0.452337283,0.360331799,0.292585564,0.316282192,0.335359044,0.463552841,0.497068993,0.574338977,0.456260585,0.452703782,0.48895133,0.777317395,0.775094205,0.740892255,0.78491995,0.814565972,0.766277073,0.862191281,0.855201677,0.624882482,0.827919837,0.76459921,0.746204866,0.460025525,0.764297243,0.407525705,0.781140522,0.436219662,0.379804118,0.88032383,0.204414311,0.59446461,0.532165328,0.474214171,0.469589287,0.493261157,0.465563592,0.525536656,0.5633751,0.580934632,0.580893776,0.548656125,0.539650094,0.827427022,0.793312834,0.686713155,0.708781241,0.736939362,0.737543346,0.671292081,0.767627731,0.720830914,0.79859933,0.817479232,0.736392898,0.095058991,0.089340776,0.009260078,0.019950721,0.328011234,0.252595985,0.252265861,0.28030303,0.554018971,0.287055609
mix_between_human_nature_society_1-12_1-6_1-6.wav,0.011587159,0.019147524,0.103485461,0.037884837,0.17992243,0.191381314,0.292808811,0.312737567,0.114803434,0.590358465,0.341915911,0.232879992,0.056186859,0.347327894,0.137452111,0.252151118,0.07259911,0.056782882,0.025250317,0.298883938,0.161007738,0.772387604,0.181800296,0.49591784,0.583826469,0.532403684,0.451949812,0.484935864,0.496712373,0.488668922,0.743723483,0.515393491,0.496561185,0.413097466,0.549743234,0.575734869,0.193062229,0.12496117,0.192255398,0.26119403,0.274317897,0.306264677,0.247035815,0.274786595,0.248967463,0.285323204,0.190981144,0.203918201,0.25699562,0.013352709,0.024617394,0.774754084,0.080235921,0.042516761,0.252701519,0.514417197,0.588653986,0.490990433,0.38374108,0.283946236,0.304309016,0.344629476,0.466105846,0.496465898,0.516657023,0.425587266,0.45439624,0.501692575,0.791856116,0.792116034,0.775097771,0.765129858,0.832138096,0.784386556,0.860780681,0.85219945,0.623380863,0.857903199,0.769469985,0.766134266,0.464235875,0.757014656,0.442471942,0.816173608,0.431675026,0.346766813,0.906662297,0.156050397,0.651031555,0.59993996,0.520705857,0.491325499,0.515937679,0.501597781,0.565027586,0.589834249,0.554935415,0.591478911,0.577786855,0.580737847,0.761162375,0.73788791,0.664510944,0.681090542,0.727203526,0.711061184,0.606260668,0.714670535,0.674786601,0.742137544,0.772511058,0.68917833,0.115783995,0.097719752,0.011575299,0.019213757,0.326769024,0.257876733,0.244712991,0.284090909,0.538141082,0.244862835
mix_between_human_nature_society_1-6_1-12_1-12.wav,0.006775971,0.009202569,0.106435184,0.03750351,0.425223466,0.169445763,0.309621594,0.354824278,0.275417239,0.572768555,0.451066015,0.268780527,0.480478177,0.425313692,0.177430853,0.251452069,0.084817488,0.052378748,0.026475939,0.365163681,0.222863287,0.766470445,0.229705269,0.498500228,0.588473841,0.533648074,0.456468094,0.485785188,0.502714625,0.489297328,0.73958537,0.513843637,0.49399366,0.40935737,0.544874798,0.575868097,0.200834166,0.133084823,0.189525208,0.267050166,0.258589605,0.32349822,0.241214399,0.272104681,0.245080083,0.289669096,0.191665345,0.206655574,0.258731505,0.008269612,0.01256782,0.628500292,0.167993228,0.18902607,0.279846039,0.506134307,0.594551189,0.495867,0.386589064,0.28856219,0.308314829,0.341523525,0.461810661,0.489488355,0.508802737,0.429628729,0.453425471,0.50344268,0.779315782,0.789046258,0.760944425,0.774193387,0.814779832,0.787275489,0.862776164,0.854910552,0.642666876,0.860097591,0.785386177,0.765833505,0.468672845,0.765562657,0.448777676,0.805274426,0.440891549,0.351333103,0.862627292,0.199899037,0.656679912,0.604422133,0.523292737,0.4961626,0.520928132,0.50152532,0.563893825,0.584277067,0.551869584,0.595632145,0.580513427,0.584450596,0.756071182,0.734296271,0.660616254,0.678414757,0.721384088,0.708366218,0.602938081,0.721449293,0.672317519,0.74277553,0.773099518,0.690267897,0.083887838,0.073261513,0.006768487,0.009246322,0.328773931,0.260733934,0.255287009,0.287878788,0.531222787,0.292239727
mix_between_human_nature_society_1-6_1-12_1-6.wav,0.009416615,0.009221981,0.100535739,0.036885894,0.87366388,0.172469758,0.304213442,0.344006041,0.244430801,0.566971642,0.402029451,0.25012584,0.438599243,0.370796655,0.114665902,0.247761501,0.087251315,0.052921699,0.023372051,0.317636803,0.147418083,0.779677301,0.161648036,0.505105183,0.577527451,0.51013289,0.506151814,0.449722135,0.523690619,0.499945948,0.730131374,0.541759514,0.488863245,0.428178536,0.54586122,0.584821051,0.201715631,0.133320155,0.185881329,0.210328566,0.201892203,0.286626013,0.199456057,0.247567385,0.223922289,0.267152585,0.171171895,0.19209919,0.237100859,0.010872625,0.012279076,0.565384325,0.241526136,0.335909312,0.275553782,0.510394759,0.616456924,0.528844247,0.40389221,0.27853698,0.306986935,0.344653809,0.455407878,0.47688981,0.469873456,0.400585404,0.466077393,0.521525074,0.792204459,0.799327573,0.800320988,0.786599613,0.817453076,0.795017829,0.867919692,0.821831468,0.620547373,0.84820798,0.794393364,0.77510962,0.485740867,0.80967138,0.46002447,0.779096925,0.430511599,0.265920059,0.901151853,0.140534401,0.70586856,0.657280509,0.567372751,0.514773143,0.547705605,0.531721163,0.584047232,0.592672654,0.537771587,0.608406146,0.61897937,0.629106713,0.652057844,0.682075399,0.602592821,0.647606399,0.690632085,0.646822003,0.548102701,0.658664377,0.634006045,0.643075674,0.700890537,0.621012298,0.108992166,0.085575546,0.009405876,0.00932634,0.324497585,0.257009178,0.243202417,0.287878788,0.525182289,0.220952242
mix_between_human_nature_society_1-6_1-6_1-12.wav,0.009949705,0.01949059,0.108206933,0.036546194,0.160757299,0.187735907,0.296300652,0.309437559,0.136400501,0.587391871,0.393763607,0.238698798,0.058898032,0.381514913,0.202610635,0.259892059,0.090539796,0.05942376,0.037123533,0.322528245,0.226858516,0.748627463,0.252715921,0.492739516,0.596545997,0.558850615,0.389673989,0.523550383,0.472672806,0.479252505,0.745215023,0.483562941,0.493400441,0.38957075,0.543775431,0.559544034,0.19105206,0.106737078,0.176711807,0.336390962,0.333676746,0.359821226,0.283858941,0.29784217,0.260537411,0.307086884,0.219478661,0.218174011,0.267395839,0.012137731,0.025043856,0.763742062,0.120692415,0.075678654,0.270785052,0.476640778,0.560863895,0.450202622,0.359728933,0.292578714,0.31780927,0.330404996,0.461191037,0.495070502,0.57498805,0.454866299,0.452435543,0.499040168,0.775594016,0.774460759,0.739781437,0.77582316,0.814352113,0.783462097,0.873458877,0.859859678,0.635119607,0.832587905,0.77978104,0.749133332,0.452928758,0.767912712,0.437330886,0.762942779,0.437655767,0.383980127,0.859495806,0.218738388,0.59738258,0.533926926,0.4767186,0.471444192,0.495375168,0.464901085,0.526108835,0.564179858,0.584519482,0.582644869,0.548980475,0.547519059,0.826081681,0.790393013,0.68448053,0.709247662,0.735256965,0.736388361,0.667918767,0.765703629,0.723299996,0.799585309,0.822113357,0.740002088,0.096930555,0.09417577,0.009938087,0.019537122,0.326426564,0.255985496,0.249244713,0.28030303,0.552989093,0.312615703
mix_between_human_nature_society_1-6_1-6_1-6.wav,0.012128305,0.018841696,0.098179791,0.035920762,0.191420693,0.183884478,0.297152147,0.313428672,0.121611825,0.579666148,0.363529977,0.230281015,0.062728207,0.351312168,0.142875892,0.251164225,0.07518769,0.0559106,0.025274829,0.297426317,0.164321428,0.766150186,0.18338497,0.496682625,0.58374035,0.530920324,0.453305297,0.487232183,0.49752865,0.490259272,0.741922722,0.518224126,0.49985633,0.41095883,0.544026476,0.57894795,0.205429606,0.120282775,0.201685974,0.246398217,0.261079345,0.310715097,0.248181763,0.274949584,0.246032722,0.283612223,0.187723044,0.204165101,0.246459548,0.014267524,0.024204514,0.722261481,0.103909767,0.062859992,0.258874209,0.483643657,0.586232149,0.508309374,0.385610155,0.277588168,0.286072606,0.340735495,0.462396318,0.493674543,0.517482201,0.404370498,0.464506281,0.524437877,0.826598709,0.791238955,0.779617649,0.789193945,0.775144533,0.760433175,0.871050536,0.83293061,0.643424214,0.858381976,0.772767125,0.76005572,0.473992438,0.793272645,0.42159008,0.839918256,0.425676106,0.317456693,0.888990035,0.162865376,0.64839496,0.605089247,0.522097207,0.490526148,0.51055446,0.50171165,0.566309691,0.588550986,0.55820644,0.583857165,0.584719847,0.594392512,0.77242631,0.763210253,0.67086152,0.682489806,0.69010806,0.693818904,0.599716946,0.711976792,0.680647279,0.7255789,0.776875472,0.700891175,0.117452395,0.101189784,0.012115306,0.018921394,0.32451578,0.255817476,0.241691843,0.28030303,0.547408913,0.257892233
