FileName,SearchTerm,Duration,Class,FsID,FsUrl,Tags
r_0human140140_43-hq.mp3,singing,6,back,140140,http://www.freesound.org/people/xserra/sounds/140140/,"quran-recitation,Morocco,Tangier,Islam,CompMusic"
r_0human143651_1924005-hq.mp3,laugh,6,back,143651,http://www.freesound.org/people/jgeralyn/sounds/143651/,"field-recording,ambient,car-door,guitar,outdoors,fun,laughter,children"
r_0human144024_2588050-hq.mp3,walk,6,back,144024,http://www.freesound.org/people/SaraEWeimer/sounds/144024/,"Crunch,Walking,Footsteps,Snow,Ice"
r_0human147543_591423-hq.mp3,laugh,6,fore,147543,http://www.freesound.org/people/nickrave/sounds/147543/,"merriment,play,laughing,fun,singing,woman,bar,concert,crowd,ambiance,gig,audience,black,music,cafe"
r_0human147643_2587501-hq.mp3,footsteps,6,backfore,147643,http://www.freesound.org/people/clt008/sounds/147643/,"goodbyes,seagulls,voices,echoes,footsteps,American-accent"
r_0human148009_2577970-hq.mp3,singing,6,fore,148009,http://www.freesound.org/people/hemogREC/sounds/148009/,"4years-old,minirobin,kids,acappella"
r_0human150850_826206-hq.mp3,mumble,6,back,150850,https://www.freesound.org/people/Jebes21/sounds/150850/,"resonating,tension,stereo,clashing,clash,song,dude,atmosphere,tight,lamp,train,harmony,harmonize,fluorescent,humming,man,singing,binaural,subway"
r_0human151060_2400359-hq.mp3,singing,6,back,151060,http://www.freesound.org/people/antigonia/sounds/151060/,"song,bosnia,mostar,child"
r_0human156040_2558789-hq.mp3,shout,6,back,156040,http://www.freesound.org/people/bmoreno/sounds/156040/,"korea,seoul,crowd,music,korean,voice,field-recording"
r_0human156847_2730748-hq.mp3,footsteps,6,fore,156847,http://www.freesound.org/people/rjbrown85/sounds/156847/,"Rode,Tascam,Running,NGT2,DR-05,Footsteps"
r_0human161417_2895542-hq.mp3,footsteps,6,back,161417,http://www.freesound.org/people/CosmicEmbers/sounds/161417/,"walking,wooden-floor,foot-steps,moving-across-floor,steps,stepping,foot"
r_0human162024_43-hq.mp3,singing,6,back,162024,http://www.freesound.org/people/xserra/sounds/162024/,"Beijing,concert,Chinese,Xiao,Temple-Theater-Beijing-Opera-House,music,China,Voice,Singing,Guqin,CompMusic"
r_0human162620_2111976-hq.mp3,walk,6,fore,162620,http://www.freesound.org/people/nathanaelsams/sounds/162620/,"H4n,Thick-brush,Azden-SMG-2X,Trees,wav-file,Walking-in-the-forest,Outside,Forest,Corbett-Oregon,Footsteps,Wind"
r_0human163496_2896221-hq.mp3,laugh,6,backfore,163496,http://www.freesound.org/people/eli123/sounds/163496/,"bse,bad,lache,laugh,evil"
r_0human166175_1773681-hq.mp3,walk,6,back,166175,http://www.freesound.org/people/vflefevre/sounds/166175/,"Glowny,Krakow,field-recording,crowd,Poland,walking,train,station,announcements,pigeons,doves"
r_0human171120_2140699-hq.mp3,laugh,6,backfore,171120,http://www.freesound.org/people/ondrosik/sounds/171120/,"theatre,speaker,concert,laugh,people,crowd,audience,auditorium"
r_0human172230_1038806-hq.mp3,burp,6,back,172230,http://www.freesound.org/people/unfa/sounds/172230/,"burping,belching,eructation,burps,ructus,human,exhale,disguisting,male"
r_0human178989_2417094-hq.mp3,walk,6,back,178989,http://www.freesound.org/people/jmdh/sounds/178989/,"bicycle,field-recording,car,street,ambient,oxford,big-issue"
r_0human179928_3223507-hq.mp3,singing,6,back,179928,http://www.freesound.org/people/AlucardsBride/sounds/179928/,"lullaby,woman,song,hum,mockingbird,mom,mother,sing,humming,singing,bird"
r_0human180043_1038806-hq.mp3,sneeze,6,back,180043,http://www.freesound.org/people/unfa/sounds/180043/,"male,unhealthy,sickness,blowing-nose,disease,infection,raw,virus,sick,cold,cough,man"
r_0human181599_3384926-hq.mp3,laugh,6,fore,181599,http://www.freesound.org/people/JulieBaka/sounds/181599/,"recording,weird,creepy,laugh"
r_0human187351_3297044-hq.mp3,drink,6,back,187351,http://www.freesound.org/people/baidonovan/sounds/187351/,"carbonated,chug,people,pop,gulp,beverage,soda,chugging,drinking,man,fizz"
r_0human191378_3557723-hq.mp3,singing,6,backfore,191378,http://www.freesound.org/people/JordiF/sounds/191378/,"India,Kathotiya,Madhya-Pradesh"
r_0human193794_2580450-hq.mp3,laugh,6,back,193794,http://www.freesound.org/people/Zabuhailo/sounds/193794/,"conference,atmosphere,noise,Russian-speech,IT,click,atmo,steps,laugh,peoples,heels,hall,background,people,ambiance,ambient,ambience,soundscape,background-sound"
r_0human195053_2213158-hq.mp3,footsteps,6,back,195053,http://www.freesound.org/people/UnderlinedDesigns/sounds/195053/,"kids,sicily,Beach,beach-waves,ocean,ocean-waves,shore,seaside,sea,waves,beach-sound,sea-sounds"
r_0human19520_2-hq.mp3,singing,6,back,19520,http://www.freesound.org/people/Bram/sounds/19520/,"kargyraa,overtones,singing,throat,tuva"
r_0human197144_3272432-hq.mp3,singing,6,fore,197144,http://www.freesound.org/people/everythingsounds/sounds/197144/,"song,India,traditional,desert,camel-driver-song,camel-driver"
r_0human198411_1648170-hq.mp3,cry,6,fore,198411,http://www.freesound.org/people/klankbeeld/sounds/198411/,"infant,sad,newborn,human,little,angry,young,unhappy,crying,noise,weeping,pathetic,child,baby,weep,screaming,kid,cry,whine,voice,loud,scream"
r_0human202335_1661766-hq.mp3,scream,6,back,202335,http://www.freesound.org/people/felix.blume/sounds/202335/,"felix,voices,talking,girl,arpaio,usa,inmate,CD130918T009,prison,tent,arizona,phoenix,joe,inmates,screaming,women,blume,room,inside,large,jail,voice,scream,talk"
r_0human20292_99904-hq.mp3,walk,6,back,20292,http://www.freesound.org/people/Pooleside/sounds/20292/,"ambience,field-recording,garden,lobby,que,tickets,vendor"
r_0human206021_1648170-hq.mp3,singing,6,backfore,206021,http://www.freesound.org/people/klankbeeld/sounds/206021/,"volkslied,carnival,church-bells,elf-elf,ambiance,carnaval,carillon,sint-jan,oeteldonk,oeteldonks,den-bosch,ambient,ambience,s-hertogenboch,0-pronkjuweel,st-jan"
r_0human214147_1661766-hq.mp3,scream,6,back,214147,http://www.freesound.org/people/felix.blume/sounds/214147/,"City,outdoor,crowd,people,felix,demonstration,shout,50221-06,shouting,outside,LS,manifestation,screaming,blume,yelling,Mexico,Felix,meetin,MS,yell,20130908,scream"
r_0human22388_117199-hq.mp3,walk,6,back,22388,http://www.freesound.org/people/Charel%20Sytze/sounds/22388/,"body,field-recording,footsteps,household,noise,stair-climbing,street"
r_0human231267_3219995-hq.mp3,eat,6,back,231267,http://www.freesound.org/people/FrogPrince79/sounds/231267/,"chew,eating,eat,chewing,cracking,crack,banana"
r_0human23312_146960-hq.mp3,footsteps,6,backfore,23312,http://www.freesound.org/people/valenti/sounds/23312/,footsteps
r_0human234161_180659-hq.mp3,eat,6,back,234161,http://www.freesound.org/people/delphidebrain/sounds/234161/,"kibbles,eating,food,dog,eat,dinner,chunks,breakfast,puppy,dachshund"
r_0human238549_1661766-hq.mp3,scream,6,back,238549,http://www.freesound.org/people/felix.blume/sounds/238549/,"romania,people,felix,OMO33-03T009,voices,human,children,OMO33-03T009-04,kindergarten,shouting,playground,bacau,play,parc,child,screaming,kid,Romania,kids,blume,yelling,playing,swing,voice,scream"
r_0human24011_156279-hq.mp3,applause,6,backfore,24011,http://www.freesound.org/people/dwsolo/sounds/24011/,"applause,short-laugh,small-hall"
r_0human240324_1149179-hq.mp3,laugh,6,fore,240324,http://www.freesound.org/people/squashy555/sounds/240324/,"girl-laugh,funny,teenage,woman,female,guffaw,giggle,giggling,tickling,laughing,laugh,fun,laughter,chuckling,chuckle"
r_0human242932_3719168-hq.mp3,laughing,6,fore,242932,https://www.freesound.org/people/OBXJohn/sounds/242932/,"giggle,giggling,short,love,funny,joy,tickle,playful,baby,laughing,laugh,child,fun,smile,voice,laughter,playing,happy"
r_0human257644_3865966-hq.mp3,footsteps,6,back,257644,http://www.freesound.org/people/speedygonzo/sounds/257644/,"wood,footsteps,shoes,floor"
r_0human259612_4841074-hq.mp3,laugh,6,fore,259612,http://www.freesound.org/people/Stevious42/sounds/259612/,"giggle,joy,snort,laugh,child,laughter,happiness"
r_0human261557_3748023-hq.mp3,speak,6,back,261557,http://www.freesound.org/people/CelestialElf/sounds/261557/,"Acapella,Song,Folk-Song,Traditional,Harmony,English,Crook-Morris,Wassail-Day"
r_0human261596_4486188-hq.mp3,drink,6,back,261596,http://www.freesound.org/people/kwahmah_02/sounds/261596/,"nom,om,eating,apple,crunch,food,munch,pie,pastry,eat"
r_0human262168_93137-hq.mp3,shout,6,fore,262168,http://www.freesound.org/people/wjoojoo/sounds/262168/,"boy,tantrum,pain,screams,agony,suffering,shouting,shout,yell,suffer,screaming,scream,yelling"
r_0human267563_4463962-hq.mp3,eat,6,fore,267563,http://www.freesound.org/people/BalancedEnergy10/sounds/267563/,"Jay,Food,Sophie,Winter,Couple,Vocal,Romance,Sounds"
r_0human270457_5102331-hq.mp3,eat,6,fore,270457,http://www.freesound.org/people/ekdhs0115/sounds/270457/,"drink,eat,ice"
r_0human271910_4181170-hq.mp3,footsteps,6,fore,271910,http://www.freesound.org/people/sturmankin/sounds/271910/,"steps,footstep,footsteps"
r_0human272275_4181170-hq.mp3,footsteps,6,back,272275,http://www.freesound.org/people/sturmankin/sounds/272275/,"steps,footstep,footsteps,step"
r_0human31532_118241-hq.mp3,scream,6,back,31532,http://www.freesound.org/people/Erdie/sounds/31532/,"baby,child,cry,human,scream"
r_0human31781_266482-hq.mp3,laugh,6,fore,31781,http://www.freesound.org/people/Slanesh/sounds/31781/,laughter
r_0human318638_1038858-hq.mp3,singing,6,back,318638,http://www.freesound.org/people/boobaloo/sounds/318638/,"male,throaty,vocal,throat,voice,overtone"
r_0human31962_129090-hq.mp3,walk,6,fore,31962,http://www.freesound.org/people/HerbertBoland/sounds/31962/,"concrete,gravel,path,stone,walk,walking"
r_0human334691_5848334-hq.mp3,footsteps,6,fore,334691,http://www.freesound.org/people/artesmediales/sounds/334691/,"running,breathing,footsteps"
r_0human339271_2631614-hq.mp3,speak,6,fore,339271,http://www.freesound.org/people/11linda/sounds/339271/,"prompt,screen-reader,text,female,girl,speak,Get,alphabet,angry,shouting,acting,speech,house,out,woman,english,words,sexy,yelling,request,vocal,american,act,voice,my,talk"
r_0human350728_97763-hq.mp3,speak,6,back,350728,http://www.freesound.org/people/AlienXXX/sounds/350728/,"garden,Zoom-H1,dry-leaves,breezew,outside,wind,child,girl,talk"
r_0human39932_8043-hq.mp3,speak,6,back,39932,http://www.freesound.org/people/dobroide/sounds/39932/,"airport,ambiance,field-recording,lounge,voices"
r_0human41980_215874-hq.mp3,footsteps,6,back,41980,http://www.freesound.org/people/ERH/sounds/41980/,"ambience,atmosphere,prague,speech,steps,voice"
r_0human44311_126288-hq.mp3,applause,6,backfore,44311,http://www.freesound.org/people/obasound/sounds/44311/,"applause,classical,concert,crowd,large,length,lille,medium,room"
r_0human44713_6281-hq.mp3,walk,6,fore,44713,http://www.freesound.org/people/Halleck/sounds/44713/,"crunchy,dirt,dirty,foley,footstep,footsteps,grit,human,rustle,tile,walk"
r_0human50865_118241-hq.mp3,singing,6,back,50865,http://www.freesound.org/people/Erdie/sounds/50865/,"chant,church,franz,liszt,music,profundis,singing"
r_0human52285_626078-hq.mp3,walk,6,back,52285,http://www.freesound.org/people/trip2000/sounds/52285/,"concrete,heels,sidewalk,walk"
r_0human55495_36188-hq.mp3,laugh,6,back,55495,http://www.freesound.org/people/LG/sounds/55495/,"ambiance,breakfast,cafe,canteen,chat,chatting,dining-room,dish,dishes,drink,essex,field-recording,food,laughter,morning,restaurant,talking,university,working"
r_0human56873_707638-hq.mp3,footsteps,6,fore,56873,http://www.freesound.org/people/koenbram/sounds/56873/,"footsteps,gravel,gravelpath,path,people,walking"
r_0human58407_43834-hq.mp3,walk,6,back,58407,http://www.freesound.org/people/sagetyrtle/sounds/58407/,"binaural,boots,downstairs,echo,footsteps,stairs,stairwell,stereo,upstairs,walking"
r_0human60482_719027-hq.mp3,applause,6,back,60482,http://www.freesound.org/people/ariat/sounds/60482/,"applause,celebration,crowd,drums,people,shouts"
r_0human66607_800302-hq.mp3,walk,6,back,66607,http://www.freesound.org/people/susoooo/sounds/66607/,"montjuic,olympic,s,stadium"
r_0human69146_988961-hq.mp3,laugh,6,back,69146,http://www.freesound.org/people/milton./sounds/69146/,"campus-sounds,ecuador,field-recording,quito,univercidad-central,univercity,univercity-sounds"
r_0human73108_36188-hq.mp3,footsteps,6,back,73108,http://www.freesound.org/people/LG/sounds/73108/,"basement,concrete,field-recording,footstep,footsteps,hurry,reverb,run,running"
r_0human75265_143133-hq.mp3,walk,6,fore,75265,http://www.freesound.org/people/skiersailor/sounds/75265/,"foot,forest,steps,stomps,tromp,walk"
r_0human76849_7037-hq.mp3,speak,6,fore,76849,http://www.freesound.org/people/Corsica_S/sounds/76849/,"female,poem,poetry,request,speak,talk,vocal,voice"
r_0human77372_1173265-hq.mp3,footsteps,6,fore,77372,http://www.freesound.org/people/Ephemeral_Rift/sounds/77372/,"dirt,edirol,footsteps,gravel,path,r-09hr,trail,walking"
r_0human80280_1123190-hq.mp3,singing,6,fore,80280,http://www.freesound.org/people/dosa1/sounds/80280/,"bollywood,india,kids,sing"
r_0human80688_344584-hq.mp3,scream,6,back,80688,http://www.freesound.org/people/1demidegt2/sounds/80688/,"children,field-recording,playground,sream"
r_0human82703_634166-hq.mp3,applause,6,backfore,82703,http://www.freesound.org/people/Benboncan/sounds/82703/,"applause,clapping,ovation,stereo,xy"
r_0human83360_791247-hq.mp3,walk,6,backfore,83360,http://www.freesound.org/people/bsumusictech/sounds/83360/,"pruis-hall,stairs"
r_1human163146_2880190-hq.mp3,singing,6,back,163146,http://www.freesound.org/people/ceo76/sounds/163146/,"a,using,field-recording,iPhone"
r_1human164373_2558789-hq.mp3,footsteps,6,fore,164373,http://www.freesound.org/people/bmoreno/sounds/164373/,"korea,field-recording,english,voice,footsteps,seoul"
r_1human178333_2042115-hq.mp3,walk,6,back,178333,http://www.freesound.org/people/sergeeo/sounds/178333/,"Andalusia,pisadas,Andaluca,stone,Ronda,piedra,footsteps,Spain,Espana"
r_1human195718_2580450-hq.mp3,drink,6,back,195718,http://www.freesound.org/people/Zabuhailo/sounds/195718/,"city,noise,crowd,drunk,drink,sing,town,teenage,teenagers"
r_1human207728_1038806-hq.mp3,applause,6,back,207728,http://www.freesound.org/people/unfa/sounds/207728/,"concerto,short,concert,concert-hall,show,crowd,joy,clapping,people,classical,gig,encore,UMFC,claps,hand-clapping,hall,classical-music,applause"
r_1human249742_4575051-hq.mp3,eat,6,fore,249742,http://www.freesound.org/people/samvanzoest/sounds/249742/,"chew,snack,eating,glas,crunchy,bowl,grinding,chewing,crisps,chips,eat"
r_1human44199_215874-hq.mp3,sneeze,6,back,44199,http://www.freesound.org/people/ERH/sounds/44199/,"ambience,atmosphere,field-recording,france,music,scooter"
r_1human51792_612689-hq.mp3,shout,6,backfore,51792,http://www.freesound.org/people/kyles/sounds/51792/,"baseball,crowd,cuban,exterior,men,shout,spanish,walla,yell"
r_1human54889_29541-hq.mp3,walk,6,back,54889,http://www.freesound.org/people/digifishmusic/sounds/54889/,"birds,crunch,foot-steps,gravel,moving,nature,path,riversdale-estate-cottages,tasmania,travel,walking,wind"
